"Anxiety state, unspecified",Anxiety,"['Bicarbonate', 'Creatinine', 'Sodium', 'Calcium, Total', 'Anion Gap', 'Glucose', 'Phosphate', 'Potassium', 'Magnesium', 'Chloride', 'Urea Nitrogen', 'Hematocrit', 'Basophils', 'White Blood Cells', 'Eosinophils', 'Lymphocytes', 'MCHC', 'Neutrophils', 'MCV', 'Red Blood Cells', 'Hemoglobin', 'MCH', 'Monocytes', 'RDW', 'Platelet Count', 'INR(PT)', 'PT', 'PTT', 'Estimated GFR (MDRD equation)', 'Bilirubin', 'Nitrite', 'WBC', 'Urobilinogen', 'Yeast', 'Specific Gravity', 'pH', 'RBC', 'Epithelial Cells', 'Protein', 'Bacteria', 'Urine Appearance', 'Blood', 'Ketone', 'Urine Color', 'Leukocytes', 'Voided Specimen', 'Specimen Type', 'Free Calcium', 'eAG', '% Hemoglobin A1c', 'Urine Mucous', 'Lactate', 'Temperature', 'Calculated Bicarbonate, Whole Blood', 'Chloride, Whole Blood', 'Oxygen Saturation', 'Potassium, Whole Blood', 'Sodium, Whole Blood', 'Urine tube, held', 'Length of Urine Collection', 'Thyroid Stimulating Hormone', 'Sedimentation Rate', 'C-Reactive Protein', 'pO2', 'Base Excess', 'pCO2', 'Calculated Total CO2', 'HIV Screen', 'Ferritin', 'Transferrin', 'Iron', 'Lactate Dehydrogenase (LD)', 'Iron Binding Capacity, Total', 'Alanine Aminotransferase (ALT)', 'Albumin', 'Alkaline Phosphatase', 'Bilirubin, Total', 'Asparate Aminotransferase (AST)', 'Amylase', 'NTproBNP', 'Platelet Smear', 'Metamyelocytes', 'Bands', 'Atypical Lymphocytes', 'Myelocytes', 'Hypochromia', 'Polychromasia', 'Microcytes', 'Anisocytosis', 'Poikilocytosis', 'Macrocytes', 'Polys', 'Other Cell', 'Macrophage', 'Monos', 'Uhold', 'WBC Clumps', 'Osmolality, Urine', 'Creatinine, Urine', 'Potassium, Urine', 'Sodium, Urine', 'Chloride, Urine', 'Urea Nitrogen, Urine', 'Blue Top Hold', 'Bilirubin, Direct', 'Bilirubin, Indirect', 'Assist/Control', 'Intubated', 'Hematocrit, Calculated', 'Hyaline Casts', 'Transitional Epithelial Cells', 'Osmolality, Measured', 'Fibrinogen, Functional', 'Problem Specimen', 'Vancomycin', 'Haptoglobin', 'Hepatitis C Virus Antibody', 'Hepatitis B Virus Core Antibody', 'Hepatitis B Surface Antibody', 'Amorphous Crystals', 'Hepatitis B Surface Antigen', 'Anti-Neutrophil Cytoplasmic Antibody', 'Anti-Nuclear Antibody', 'C3', 'C4', 'Anticardiolipin Antibody IgG', 'Anticardiolipin Antibody IgM', 'Ammonia', 'Cholesterol, Total', 'Triglycerides', 'Cholesterol, LDL, Calculated', 'Cholesterol Ratio (Total/HDL)', 'Cholesterol, HDL', 'Ovalocytes', 'Fragmented Cells', 'Reticulocyte Count, Automated', 'D-Dimer', 'Creatine Kinase (CK)', 'Protein, Total', 'Globulin', 'Lupus Anticoagulant', 'Creatine Kinase, MB Isoenzyme', 'Troponin T', 'Blood, Occult', 'Protein/Creatinine Ratio', 'Magnesium, Urine', 'Total Protein, Urine', 'Phosphate, Urine']"
Aphasia,Aphasia,"['PT', 'INR(PT)', 'PTT', 'Glucose', 'Creatinine', 'Anion Gap', 'Urea Nitrogen', 'Calcium, Total', 'Albumin', 'Sodium', 'Bicarbonate', 'Chloride', 'Phosphate', 'Potassium', 'Phenytoin', 'Magnesium', 'Platelet Count', 'Hemoglobin', 'Red Blood Cells', 'White Blood Cells', 'Hematocrit', 'MCH', 'MCV', 'MCHC', 'RDW', 'Urobilinogen', 'Bilirubin', 'Epithelial Cells', 'Urine Mucous', 'pH', 'Ketone', 'Yeast', 'WBC', 'RBC', 'Leukocytes', 'Urine Appearance', 'Protein', 'Bacteria', 'Blood', 'Specific Gravity', 'Nitrite', 'Urine Color', 'Red Top Hold', 'Acetaminophen', 'Creatine Kinase, MB Isoenzyme', 'Ethanol', 'Barbiturate Screen', 'Salicylate', 'Alkaline Phosphatase', 'Creatine Kinase (CK)', 'Alanine Aminotransferase (ALT)', 'Lactate Dehydrogenase (LD)', 'Asparate Aminotransferase (AST)', 'Bilirubin, Total', 'Benzodiazepine Screen', 'Tricyclic Antidepressant Screen', 'Troponin T', 'Cholesterol, Total', 'Thyroid Stimulating Hormone', 'Triglycerides', 'Cholesterol, HDL', 'Cholesterol Ratio (Total/HDL)', 'Cholesterol, LDL, Calculated', '% Hemoglobin A1c', 'eAG', 'Estimated GFR (MDRD equation)', 'Length of Urine Collection', 'Opiate Screen, Urine', 'Methadone, Urine', 'Barbiturate Screen, Urine', 'Amphetamine Screen, Urine', 'Benzodiazepine Screen, Urine', 'Cocaine, Urine', 'Green Top Hold (plasma)', 'Basophils', 'Eosinophils', 'Lymphocytes', 'Neutrophils', 'Monocytes', 'RDW-SD', 'I', 'L', 'H', 'Intubated', 'Specimen Type', 'Calculated Total CO2', 'Base Excess', 'pCO2', 'pO2', 'Lactate', 'Free Calcium', 'Potassium, Urine', 'Chloride, Urine', 'Sodium, Urine', 'Protein/Creatinine Ratio', 'Creatinine, Urine', 'Total Protein, Urine', 'Folate', 'Vitamin B12', 'Glucose, CSF', 'Total Protein, CSF', 'Lymphs', 'Polys', 'RBC, CSF', 'Total Nucleated Cells, CSF']"
Aspergillosis,Aspergillosis,"['MCHC', 'MCV', 'Platelet Count', 'Hematocrit', 'MCH', 'Red Blood Cells', 'RDW', 'Hemoglobin', 'Basophils', 'Lymphocytes', 'Blasts', 'Atypical Lymphocytes', 'Monocytes', 'Neutrophils', 'Eosinophils', 'Metamyelocytes', 'Nucleated Red Cells', 'Myelocytes', 'Bands', 'Platelet Smear', 'Ovalocytes', 'Polychromasia', 'Macrocytes', 'Microcytes', 'Poikilocytosis', 'Teardrop Cells', 'Anisocytosis', 'Hypochromia', 'White Blood Cells', 'Alkaline Phosphatase', 'Creatinine', 'Alanine Aminotransferase (ALT)', 'Urea Nitrogen', 'Asparate Aminotransferase (AST)', 'Magnesium', 'Anion Gap', 'Potassium', 'Albumin', 'Lactate Dehydrogenase (LD)', 'Sodium', 'Globulin', 'Bicarbonate', 'Calcium, Total', 'Phosphate', 'Uric Acid', 'Protein, Total', 'Bilirubin, Total', 'Glucose', 'Chloride', 'Other Cells', 'Glyco A', 'CD19', 'CD14', 'CD7', 'CD2', 'Lambda', 'CD15', 'CD11c', 'CD33', 'CD64', 'CD5', 'CD45', 'CD71', 'CD56', 'CD20', 'CD41', 'Kappa', 'HLA-DR', 'CD10', 'Immunophenotyping', 'CD13', 'CD117', 'CD8 Cells, Percent', 'CD4 Cells, Percent', 'CD3 Cells, Percent', 'CD34', 'PT', 'INR(PT)', 'Estimated GFR (MDRD equation)', 'Vancomycin', 'Schistocytes', 'Spherocytes', 'Envelope Cells', 'Cortisol', 'Gamma Glutamyltransferase', 'HIV Screen', 'Bilirubin, Direct', 'Hepatitis C Virus Antibody', 'Hepatitis B Virus Core Antibody', 'Immunoglobulin M', 'Immunoglobulin A', 'Immunoglobulin G', 'Hepatitis B Surface Antibody', 'Hepatitis B Surface Antigen', 'Monos', 'Other Cell', 'Macrophage', 'Polys', 'PTT', 'Anti-Smooth Muscle Antibody', 'Anti-Nuclear Antibody', 'Anti-Mitochondrial Antibody', 'Ferritin', 'Iron Binding Capacity, Total', 'Iron', 'Transferrin', 'Hepatitis A Virus Antibody', 'Granulocyte Count', 'Fibrinogen, Functional', 'Urine Color', 'Nitrite', 'Specific Gravity', 'Bilirubin', 'Ketone', 'pH', 'Urobilinogen', 'Urine Appearance', 'Leukocytes', 'Blood', 'Protein', 'Bilirubin, Indirect', 'tacroFK', 'CD3', 'Promyelocytes']"
"Asthma, unspecified type, unspecified",Asthma,"['INR(PT)', 'PT', 'Hemoglobin', 'MCV', 'Platelet Count', 'White Blood Cells', 'Red Blood Cells', 'RDW', 'MCH', 'Hematocrit', 'MCHC', 'PTT', 'Magnesium', 'Creatinine', 'Glucose', 'Urea Nitrogen', 'Phosphate', 'Free Calcium', 'Calculated Total CO2', 'pCO2', 'pO2', 'Base Excess', 'Sodium, Whole Blood', 'Chloride, Whole Blood', 'Lactate', 'Hematocrit, Calculated', 'Potassium, Whole Blood', 'pH', 'Specimen Type', 'Intubated', 'Oxygen Saturation', 'Potassium', 'Bicarbonate', 'Sodium', 'Chloride', 'Calcium, Total', 'Anion Gap', 'Estimated GFR (MDRD equation)', 'Tidal Volume', 'Ventilation Rate', 'Ventilator', 'Oxygen', 'Temperature', 'Basophils', 'Eosinophils', 'Lymphocytes', 'Neutrophils', 'Monocytes', 'Bilirubin', 'Nitrite', 'WBC', 'Urobilinogen', 'Yeast', 'Specific Gravity', 'RBC', 'Epithelial Cells', 'Protein', 'Bacteria', 'Urine Appearance', 'Blood', 'Ketone', 'Urine Color', 'Leukocytes', 'Alkaline Phosphatase', 'Alanine Aminotransferase (ALT)', 'Amylase', 'Lipase', 'Bilirubin, Total', 'Asparate Aminotransferase (AST)', 'Thyroid Stimulating Hormone', 'Length of Urine Collection', 'Osmolality, Urine', 'Sodium, Urine', 'Chloride, Urine', 'Creatinine, Urine', 'Urea Nitrogen, Urine', 'Potassium, Urine', 'Vitamin B12', 'Urine tube, held', 'Hyaline Casts', 'Urine Mucous', 'Atypical Lymphocytes', 'Absolute Monocyte Count', 'Absolute Basophil Count', 'Absolute Neutrophil Count', 'Platelet Smear', 'Absolute Eosinophil Count', 'Myelocytes', 'Absolute Lymphocyte Count', 'Bands', 'Metamyelocytes', 'RDW-SD', 'Reticulocyte Count, Automated', 'Reticulocyte Count, Absolute', 'Albumin', 'Lactate Dehydrogenase (LD)', 'Cortisol', 'Troponin T', 'Bilirubin, Indirect', 'Fibrinogen, Functional', 'Bilirubin, Direct', 'Amorphous Crystals', 'Target Cells', 'Echinocytes', 'Macrocytes', 'Ovalocytes', 'Anisocytosis', 'Hypochromia', 'Polychromasia', 'Poikilocytosis', 'Microcytes', 'Schistocytes', 'O2 Flow', 'Required O2', 'Alveolar-arterial Gradient', 'Thyroxine (T4), Free', 'Immunoglobulin A', 'Ferritin', 'Iron Binding Capacity, Total', 'Immunoglobulin G', 'Immunoglobulin M', 'Alpha-Fetoprotein', 'Transferrin', 'Carcinoembyronic Antigen (CEA)', 'Iron', 'Ethanol', 'Salicylate', 'Benzodiazepine Screen', 'Tricyclic Antidepressant Screen', 'Acetaminophen', 'Barbiturate Screen', 'Anti-Nuclear Antibody', 'HIV Screen', 'Teardrop Cells', 'Haptoglobin', 'Hepatitis A Virus Antibody', 'D-Dimer', 'PEEP', 'Assist/Control', 'Red Top Hold', 'RBC, Ascites', 'Total Nucleated Cells, Ascites', 'Macrophage', 'Plasma', 'Polys', 'Albumin, Ascites', 'Total Protein, Ascites', 'Lactate Dehydrogenase, Ascites', 'Glucose, Ascites', 'Creatine Kinase, MB Isoenzyme', 'Amphetamine Screen, Urine', 'Cocaine, Urine', 'Methadone, Urine', 'Opiate Screen, Urine', 'Barbiturate Screen, Urine', 'Benzodiazepine Screen, Urine', 'Oxycodone', 'Mesothelial Cell', 'Anti-Smooth Muscle Antibody', 'Vancomycin', 'Transitional Epithelial Cells', 'RBC, CSF', 'Total Nucleated Cells, CSF', 'Glucose, CSF', 'Total Protein, CSF', 'Lymphs', 'Uhold', 'Creatine Kinase (CK)', 'Triglycerides', 'Osmolality, Measured', 'eAG', '% Hemoglobin A1c', 'Granular Casts', 'Calcium Oxalate Crystals', 'Promyelocytes', 'Folate', 'Inpatient Hematology/Oncology Smear', 'Cholesterol, Total', 'Cholesterol, LDL, Calculated', 'Cholesterol Ratio (Total/HDL)', 'Cholesterol, HDL', 'Green Top Hold (plasma)']"
Asymptomatic human immunodeficiency virus [HIV] infection status,AIDS,"['Phosphate', 'Asparate Aminotransferase (AST)', 'Urea Nitrogen', 'Bilirubin, Total', 'Albumin', 'Creatinine', 'Glucose', 'Chloride', 'Calcium, Total', 'Alkaline Phosphatase', 'Bicarbonate', 'Magnesium', 'Potassium', 'Alanine Aminotransferase (ALT)', 'Anion Gap', 'Sodium', 'White Blood Cells', 'RDW', 'Hematocrit', 'Platelet Count', 'Hemoglobin', 'Red Blood Cells', 'MCV', 'MCHC', 'MCH', 'PT', 'INR(PT)', 'Nitrite', 'RBC', 'Bilirubin', 'Specific Gravity', 'Transitional Epithelial Cells', 'Epithelial Cells', 'Bacteria', 'Blood', 'pH', 'Urine Appearance', 'Yeast', 'Leukocytes', 'Urine Color', 'Urobilinogen', 'Ketone', 'Urine Mucous', 'Protein', 'WBC', 'PTT', 'Lactate Dehydrogenase (LD)', 'Platelet Smear', 'Vitamin B12', 'Folate', 'Thyroid Stimulating Hormone', 'Human Chorionic Gonadotropin', 'Creatine Kinase (CK)', 'Blue Top Hold', 'Green Top Hold (plasma)', 'Barbiturate Screen', 'Ethanol', 'Estimated GFR (MDRD equation)', 'Acetaminophen', 'Benzodiazepine Screen', 'Tricyclic Antidepressant Screen', 'Salicylate', 'Eosinophils', 'Basophils', 'Lymphocytes', 'Monocytes', 'Neutrophils', 'RDW-SD', 'H', 'L', 'I', 'STX2', 'Absolute Basophil Count', 'Absolute Monocyte Count', 'Immature Granulocytes', 'Absolute Eosinophil Count', 'Absolute Neutrophil Count', 'Absolute Lymphocyte Count']"
Atherosclerosis of aorta,Atherosclerosis,"['Sodium', 'Magnesium', 'Potassium', 'Chloride', 'Specimen Type', 'pCO2', 'pH', 'Calculated Total CO2', 'Base Excess', 'pO2', 'Hematocrit', 'Urea Nitrogen', 'Bicarbonate', 'Creatinine', 'Calcium, Total', 'Anion Gap', 'Phosphate', 'Glucose', 'Troponin T', 'White Blood Cells', 'RDW', 'MCH', 'Platelet Count', 'MCHC', 'Red Blood Cells', 'MCV', 'Hemoglobin', 'Potassium, Whole Blood', 'Hematocrit, Calculated', 'PTT', 'Free Calcium', 'Blood', 'Urobilinogen', 'Urine Mucous', 'Ketone', 'Urine Appearance', 'WBC', 'Urine Color', 'Epithelial Cells', 'Bilirubin', 'RBC', 'Protein', 'Yeast', 'Bacteria', 'Leukocytes', 'Specific Gravity', 'Nitrite', '% Hemoglobin A1c', 'eAG', 'Estimated GFR (MDRD equation)', 'Albumin', 'Bilirubin, Total', 'Asparate Aminotransferase (AST)', 'Amylase', 'Lactate Dehydrogenase (LD)', 'Lipase', 'Alkaline Phosphatase', 'Alanine Aminotransferase (ALT)', 'INR(PT)', 'PT', 'Oxygen Saturation', 'Sodium, Whole Blood', 'Ventilator', 'Intubated', 'Chloride, Whole Blood', 'Lactate', 'Hyaline Casts', 'Neutrophils', 'Lymphocytes', 'Eosinophils', 'Basophils', 'Monocytes', 'Fibrinogen, Functional', 'Platelet Smear']"
"Autistic disorder, current or active state",Autism,"['Chloride', 'Sodium', 'Urea Nitrogen', 'Phosphate', 'Anion Gap', 'Calcium, Total', 'Magnesium', 'Glucose', 'Creatinine', 'Potassium', 'Bicarbonate', 'Hemoglobin', 'RDW', 'MCHC', 'Hematocrit', 'Platelet Count', 'MCV', 'Red Blood Cells', 'MCH', 'White Blood Cells', 'Platelet Smear', 'Specimen Type', 'Oxygen', 'Tidal Volume', 'Ventilator', 'Temperature', 'Ventilation Rate', 'Intubated', 'PEEP', 'Required O2', 'pCO2', 'Base Excess', 'pH', 'pO2', 'Alveolar-arterial Gradient', 'Calculated Total CO2', 'PT', 'INR(PT)', 'PTT', 'Alkaline Phosphatase', 'Bilirubin, Total', 'Asparate Aminotransferase (AST)', 'Alanine Aminotransferase (ALT)', 'Lactate', 'Free Calcium', 'Oxygen Saturation', 'Vancomycin', 'Uric Acid', 'Fibrinogen, Functional', 'Lactate Dehydrogenase (LD)', 'Albumin', 'Red Top Hold', 'Inpatient Hematology/Oncology Smear', 'Blue Top Hold', 'Creatine Kinase (CK)', 'Protein', 'Specific Gravity', 'Urine Appearance', 'WBC', 'Urobilinogen', 'Bilirubin', 'Leukocytes', 'Urine Color', 'Bacteria', 'Urine Mucous', 'Epithelial Cells', 'Blood', 'RBC', 'Nitrite', 'Granular Casts', 'Ketone', 'Yeast', 'Estimated GFR (MDRD equation)', 'Macrocytes', 'Polychromasia', 'Eosinophils', 'Myelocytes', 'Bands', 'Neutrophils', 'Atypical Lymphocytes', 'Anisocytosis', 'Poikilocytosis', 'Microcytes', 'Lymphocytes', 'Basophils', 'Hypochromia', 'Monocytes', 'Metamyelocytes', 'Haptoglobin', 'Bilirubin, Direct', 'Bilirubin, Indirect', 'Assist/Control', 'EDTA Hold', 'Length of Urine Collection', 'Uhold', 'Transitional Epithelial Cells', 'Absolute Basophil Count', 'Absolute Eosinophil Count', 'Absolute Neutrophil Count', 'Absolute Lymphocyte Count', 'Absolute Monocyte Count', 'Ovalocytes', 'RDW-SD']"
Bacteremia,Bacteremia,"['Platelet Count', 'Hematocrit', 'MCHC', 'Red Blood Cells', 'RDW-SD', 'Hemoglobin', 'RDW', 'White Blood Cells', 'MCV', 'MCH', 'PT', 'PTT', 'INR(PT)', 'Vancomycin', 'Phosphate', 'Asparate Aminotransferase (AST)', 'Bicarbonate', 'Calcium, Total', 'L', 'Anion Gap', 'Potassium', 'H', 'Chloride', 'Bilirubin, Total', 'Alanine Aminotransferase (ALT)', 'Magnesium', 'I', 'Alkaline Phosphatase', 'Urea Nitrogen', 'Sodium', 'Glucose', 'Creatinine', 'Specimen Type', 'Lactate', 'Creatine Kinase (CK)', 'Creatine Kinase, MB Isoenzyme', 'CK-MB Index', 'HPE7', 'Hepatitis B Virus Core Antibody', 'HPE3', 'Hepatitis B Surface Antibody', 'HPE2', 'Hepatitis B Surface Antigen', 'Hepatitis C Virus Antibody', 'HPE1', 'Troponin T', 'Oxygen Saturation', 'Thyroxine (T4)', 'Thyroid Stimulating Hormone', 'Uric Acid', 'Lactate Dehydrogenase (LD)', 'Neutrophils', 'Nucleated Red Cells', 'Basophils', 'Bands', 'Atypical Lymphocytes', 'Myelocytes', 'Metamyelocytes', 'Blasts', 'Monocytes', 'Eosinophils', 'Lymphocytes', 'Platelet Smear', 'Microcytes', 'Polychromasia', 'Ovalocytes', 'Hypochromia', 'Macrocytes', 'Anisocytosis', 'Poikilocytosis', 'Bite Cells', 'CD117', 'Immunophenotyping', 'CD15', 'CD45', 'CD13', 'CD34', 'Teardrop Cells', 'Spherocytes', 'Estimated GFR (MDRD equation)', 'Schistocytes', 'Albumin', 'Haptoglobin', 'Bilirubin, Indirect', 'Bilirubin, Direct', 'Reticulocyte Count, Automated', 'Promyelocytes', 'Hemogloblin A', 'Hemoglobin C', 'Hemogloblin S', 'Quantitative G6PD', 'Other Cells', 'EDTA Hold', 'Fibrinogen, Functional', 'D-Dimer', 'Inpatient Hematology/Oncology Smear', 'HIV Screen', 'Protein', 'pH', 'Bilirubin', 'Urine Color', 'Leukocytes', 'Ketone', 'Urine Appearance', 'Nitrite', 'Blood', 'Specific Gravity', 'Urobilinogen', 'Basophilic Stippling', 'Lambda', 'CD56', 'CD41', 'CD19', 'HLA-DR', 'CD2', 'CD11c', 'Glyco A', 'CD10', 'CD20', 'CD14', 'CD64', 'CD33', 'Kappa', 'CD5', 'CD7', 'CD71', 'CD4', 'CD8', 'CD3', 'Voided Specimen', 'Problem Specimen', 'WBC', 'Epithelial Cells', 'Urine Mucous', 'RBC', 'Bacteria', 'Amorphous Crystals', 'Yeast', 'C-Reactive Protein', 'Anti-Neutrophil Cytoplasmic Antibody', 'Anti-Nuclear Antibody', 'C3', 'C4', '% Hemoglobin A1c', 'eAG', 'Anticardiolipin Antibody IgG', 'Anticardiolipin Antibody IgM', 'Ammonia', 'Cholesterol, Total', 'Triglycerides', 'Cholesterol, LDL, Calculated', 'Cholesterol Ratio (Total/HDL)', 'Cholesterol, HDL', 'Hyaline Casts', 'Fragmented Cells', 'Ferritin', 'Iron', 'pO2', 'Base Excess', 'Calculated Total CO2', 'Intubated', 'pCO2', 'Protein, Total', 'Globulin', 'Transitional Epithelial Cells', 'Lupus Anticoagulant', 'Blood, Occult', 'Blue Top Hold', 'Length of Urine Collection', 'Osmolality, Urine', 'Potassium, Urine', 'Protein/Creatinine Ratio', 'Chloride, Urine', 'Sodium, Urine', 'Magnesium, Urine', 'Total Protein, Urine', 'Creatinine, Urine', 'Phosphate, Urine']"
"Bipolar disorder, unspecified",Bipolar disorder,"['Glucose', 'Phosphate', 'Alkaline Phosphatase', 'Asparate Aminotransferase (AST)', 'Creatinine', 'Sodium', 'Urea Nitrogen', 'Calcium, Total', 'Chloride', 'Alanine Aminotransferase (ALT)', 'Magnesium', 'Potassium', 'Bicarbonate', 'Anion Gap', 'Bilirubin, Total', 'Red Blood Cells', 'Hemoglobin', 'White Blood Cells', 'Hematocrit', 'MCV', 'MCHC', 'Platelet Count', 'RDW', 'MCH', 'PTT', 'INR(PT)', 'PT', 'Length of Urine Collection', 'Bilirubin', 'Protein', 'Blood', 'Urobilinogen', 'pH', 'Leukocytes', 'Specific Gravity', 'Nitrite', 'Urine Color', 'Ketone', 'Urine Appearance', 'Barbiturate Screen, Urine', 'Benzodiazepine Screen, Urine', 'Opiate Screen, Urine', 'Amphetamine Screen, Urine', 'Methadone, Urine', 'Cocaine, Urine', 'Polys', 'Monocytes', 'Macrophage', 'Lymphocytes', 'Eosinophils', 'Mesothelial Cell', 'Total Nucleated Cells, Ascites', 'RBC, Ascites', 'Albumin, Ascites', 'Lactate Dehydrogenase, Ascites', 'Total Protein, Ascites', 'Albumin', 'Lactate Dehydrogenase (LD)', 'Platelet Smear', 'Vancomycin', 'Troponin T', 'Creatine Kinase, MB Isoenzyme', 'CK-MB Index', 'RDW-SD', 'Fibrinogen, Functional', 'Creatine Kinase (CK)', 'Estimated GFR (MDRD equation)', 'Specimen Type', 'pO2', 'Calculated Total CO2', 'pCO2', 'Base Excess', 'EDTA Hold', 'Oxygen Saturation', 'Free Calcium', 'Lactate', 'PEEP', 'Oxygen', 'Ventilation Rate', 'Intubated', 'Temperature', 'Assist/Control', 'Tidal Volume', 'Potassium, Whole Blood', 'Thyroid Stimulating Hormone', 'Hepatitis C Virus Antibody', 'Hepatitis A Virus Antibody', 'Hepatitis B Surface Antibody', 'Anti-Nuclear Antibody', 'Anti-Mitochondrial Antibody', 'Transferrin', 'Immunoglobulin A', 'Immunoglobulin G', 'Iron', 'Immunoglobulin M', 'Iron Binding Capacity, Total', 'Ferritin', 'Tricyclic Antidepressant Screen', 'Ethanol', 'Salicylate', 'Barbiturate Screen', 'Acetaminophen', 'Benzodiazepine Screen', 'Hepatitis B Virus Core Antibody', 'Hepatitis B Surface Antigen', 'Anti-Smooth Muscle Antibody', 'Epithelial Cells', 'Bacteria', 'Urine Mucous', 'WBC', 'RBC', 'Yeast']"
Bite of other animal except arthropod,Animal bite infections,"['Creatinine', 'Anion Gap', 'Potassium', 'Sodium', 'Urea Nitrogen', 'Glucose', 'Chloride', 'Bicarbonate', 'Magnesium', 'Phosphate', 'Calcium, Total', 'Double Stranded DNA', 'Asparate Aminotransferase (AST)', 'Alkaline Phosphatase', 'Alanine Aminotransferase (ALT)', 'Bilirubin, Total', 'Thyroid Peroxidase Antibodies', 'Thyroglobulin', 'Anti-Thyroglobulin Antibodies', 'Hypochromia', 'Metamyelocytes', 'Basophils', 'Atypical Lymphocytes', 'Poikilocytosis', 'Absolute Neutrophil Count', 'Polychromasia', 'Lymphocytes', 'Absolute Monocyte Count', 'Platelet Smear', 'Monocytes', 'Macrocytes', 'Neutrophils', 'Microcytes', 'Anisocytosis', 'Bands', 'Absolute Basophil Count', 'Eosinophils', 'Absolute Lymphocyte Count', 'Myelocytes', 'Absolute Eosinophil Count', 'Ferritin', 'Hemoglobin', 'Platelet Count', 'White Blood Cells', 'RDW-SD', 'Hematocrit', 'MCH', 'MCHC', 'Red Blood Cells', 'MCV', 'RDW', 'Urine Color', 'Bilirubin', 'RBC', 'Blood', 'Urine Appearance', 'Epithelial Cells', 'Protein', 'Nitrite', 'Specific Gravity', 'pH', 'WBC', 'Urobilinogen', 'Yeast', 'Bacteria', 'Urine Mucous', 'Leukocytes', 'Ketone', 'C-Reactive Protein', 'Length of Urine Collection', 'Osmolality, Urine', 'Hyaline Casts', 'Potassium, Urine', 'Creatinine, Urine', 'Sodium, Urine', 'Phosphate, Urine', 'Urea Nitrogen, Urine', 'Chloride, Urine', 'HIV Screen', 'Lactate Dehydrogenase (LD)', 'Fibrinogen, Functional', 'INR(PT)', 'PTT', 'PT', 'Estimated GFR (MDRD equation)', 'Albumin']"
Bone marrow replaced by transplant,Bone marrow transplantation,"['MCV', 'Monocytes', 'Red Blood Cells', 'MCH', 'Lymphocytes', 'Platelet Count', 'White Blood Cells', 'MCHC', 'Basophils', 'Neutrophils', 'Hemoglobin', 'RDW', 'Eosinophils', 'Hematocrit', 'INR(PT)', 'PT', 'PTT', 'Calcium, Total', 'Phosphate', 'Albumin', 'Sodium', 'Bilirubin, Total', 'Glucose', 'Creatinine', 'Alanine Aminotransferase (ALT)', 'Lactate Dehydrogenase (LD)', 'Magnesium', 'Urea Nitrogen', 'Bicarbonate', 'Potassium', 'Chloride', 'Alkaline Phosphatase', 'Asparate Aminotransferase (AST)', 'Anion Gap', 'Hepatitis B Surface Antibody', 'Anti-Smooth Muscle Antibody', 'Anti-Nuclear Antibody', 'Anti-Mitochondrial Antibody', 'Ferritin', 'Iron Binding Capacity, Total', 'Iron', 'Immunoglobulin G', 'Transferrin', 'Hepatitis C Virus Antibody', 'Hepatitis A Virus Antibody']"
Calculus of gallbladder without cholecystitis without obstruction,Gallstones,"['PTT', 'PT', 'INR(PT)', 'Specimen Type', 'pCO2', 'pO2', 'pH', 'Calculated Total CO2', 'Base Excess', 'Bicarbonate', 'Phosphate', 'Creatinine', 'Glucose', 'Chloride', 'Urea Nitrogen', 'Anion Gap', 'Magnesium', 'Sodium', 'Calcium, Total', 'Potassium', 'Triglycerides', 'Absolute Neutrophil Count', 'Red Blood Cells', 'Hemoglobin', 'MCH', 'MCV', 'Basophils', 'RDW', 'Monocytes', 'Platelet Count', 'White Blood Cells', 'Absolute Eosinophil Count', 'Lymphocytes', 'Immature Granulocytes', 'Hematocrit', 'Absolute Basophil Count', 'RDW-SD', 'MCHC', 'Eosinophils', 'Absolute Lymphocyte Count', 'Neutrophils', 'Absolute Monocyte Count', 'Free Calcium', 'Lactate', 'Free Lambda', 'Free Kappa/Free Lambda Ratio', 'Free Kappa', 'Thyroglobulin', 'Anti-Thyroglobulin Antibodies', 'Estimated GFR (MDRD equation)', 'Immunophenotyping', 'Lupus Anticoagulant', 'Protein, Total', 'Immunoglobulin G', 'Immunoglobulin A', 'Thrombin', 'Immunofixation', 'Immunoglobulin M', 'Protein Electrophoresis']"
